onset	duration	trial_type	trial_type_err	response_time	accuracy	target_dir	target_pos	correct_resp	resp
25.811	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
26.294	2	Incongruent	Incongruent	834	1	Left	Up	y	y
41.304	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
42.553	2	Incongruent	Incongruent	886	1	Right	Down	g	g
49.066	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
55.813	2	Congruent	Congruent	674	1	Right	Up	g	g
63.826	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
66.308	2	Incongruent	Incongruent	1003	1	Left	Down	y	y
69.823	0.2	NoCue	CueErr	n/a	n/a	n/a	n/a	n/a	n/a
70.306	2	Congruent	TargetErr	709	0	Left	Up	y	g
74.32	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
75.053	2	Congruent	Congruent	786	1	Right	Down	g	g
85.065	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
86.798	2	Congruent	Congruent	809	1	Right	Down	g	g
90.062	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
91.045	2	Congruent	Congruent	738	1	Right	Down	g	g
96.059	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
101.04	2	Incongruent	Incongruent	935	1	Left	Up	y	y
104.81	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
116.8	2	Congruent	Congruent	815	1	Left	Up	y	y
122.31	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
122.8	2	Incongruent	Incongruent	842	1	Right	Down	g	g
125.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
129.29	2	Congruent	Congruent	1097	1	Right	Up	g	g
133.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
145.8	2	Incongruent	Incongruent	685	1	Left	Down	y	y
150.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
151.3	2	Incongruent	Incongruent	771	1	Right	Down	g	g
155.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
160.79	2	Congruent	Congruent	844	1	Left	Up	y	y
164.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
166.54	2	Congruent	Congruent	665	1	Right	Up	g	g
169.56	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
170.04	2	Incongruent	Incongruent	751	1	Right	Up	g	g
173.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
177.29	2	Incongruent	Incongruent	704	1	Right	Down	g	g
185.3	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
186.28	2	Incongruent	Incongruent	877	1	Left	Up	y	y
192.79	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
194.03	2	Congruent	Congruent	675	1	Left	Down	y	y
197.54	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
198.03	2	Incongruent	Incongruent	733	1	Right	Up	g	g
213.03	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
215.53	2	Congruent	Congruent	656	1	Left	Down	y	y
218.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
219.53	2	Congruent	Congruent	594	1	Right	Down	g	g
225.04	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
231.79	2	Congruent	Congruent	685	1	Left	Up	y	y
241.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
245.3	2	Congruent	Congruent	904	1	Left	Up	y	y
255.31	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
256.55	2	Congruent	Congruent	987	1	Right	Down	g	g
264.56	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
267.04	2	Congruent	Congruent	644	1	Left	Down	y	y
270.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
271.79	2	Incongruent	Incongruent	889	1	Left	Down	y	y
274.8	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
275.29	2	Incongruent	Incongruent	919	1	Right	Up	g	g
279.3	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
286.03	2	Incongruent	Incongruent	806	1	Left	Down	y	y
289.55	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
290.28	2	Congruent	Congruent	654	1	Right	Up	g	g
295.29	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
307.29	2	Incongruent	Incongruent	838	1	Left	Up	y	y
313.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
315.53	2	Incongruent	Incongruent	695	1	Left	Down	y	y
330.54	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
335.54	2	Congruent	Congruent	736	1	Left	Down	y	y
338.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
339.29	2	Incongruent	Incongruent	756	1	Right	Up	g	g
344.8	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
345.29	2	Incongruent	Incongruent	1135	1	Right	Up	g	g
