onset	duration	trial_type	trial_type_err	response_time	accuracy	target_dir	target_pos	correct_resp	resp
25.814	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
26.297	2	Incongruent	Incongruent	982	1	Left	Up	y	y
41.307	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
42.556	2	Incongruent	Incongruent	1091	1	Right	Down	g	g
49.069	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
55.816	2	Congruent	Congruent	1103	1	Right	Up	g	g
63.829	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
66.311	2	Incongruent	Incongruent	1096	1	Left	Down	y	y
69.826	0.2	NoCue	CueErr	n/a	n/a	n/a	n/a	n/a	n/a
70.309	2	Congruent	TargetErr	1186	0	Left	Up	y	g
74.323	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
75.056	2	Congruent	Congruent	935	1	Right	Down	g	g
85.068	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
86.801	2	Congruent	Congruent	1054	1	Right	Down	g	g
90.066	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
91.048	2	Congruent	Congruent	983	1	Right	Down	g	g
96.063	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
101.04	2	Incongruent	Incongruent	1140	1	Left	Up	y	y
104.81	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
116.8	2	Congruent	Congruent	1476	1	Left	Up	y	y
122.32	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
122.8	2	Incongruent	Incongruent	1047	1	Right	Down	g	g
125.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
129.3	2	Congruent	Congruent	998	1	Right	Up	g	g
133.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
145.8	2	Incongruent	Incongruent	1170	1	Left	Down	y	y
150.82	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
151.3	2	Incongruent	Incongruent	1352	1	Right	Down	g	g
155.82	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
160.8	2	Congruent	Congruent	1137	1	Left	Up	y	y
164.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
166.54	2	Congruent	Congruent	950	1	Right	Up	g	g
169.56	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
170.04	2	Incongruent	Incongruent	1244	1	Right	Up	g	g
173.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
177.29	2	Incongruent	Incongruent	909	1	Right	Down	g	g
185.3	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
186.28	2	Incongruent	Incongruent	1089	1	Left	Up	y	y
192.8	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
194.03	2	Congruent	Congruent	1040	1	Left	Down	y	y
197.54	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
198.03	2	Incongruent	Incongruent	969	1	Right	Up	g	g
213.04	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
215.54	2	Congruent	Congruent	893	1	Left	Down	y	y
218.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
219.53	2	Congruent	Congruent	807	1	Right	Down	g	g
225.05	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
231.78	2	Congruent	Congruent	1114	1	Left	Up	y	y
241.79	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
245.29	2	Congruent	Congruent	1029	1	Left	Up	y	y
255.3	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
256.53	2	Congruent	Congruent	1304	1	Right	Down	g	g
264.55	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
267.03	2	Congruent	Congruent	1033	1	Left	Down	y	y
270.79	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
271.77	2	Incongruent	Incongruent	1158	1	Left	Down	y	y
274.79	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
275.27	2	Incongruent	Incongruent	1372	1	Right	Up	g	g
279.29	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
286.02	2	Incongruent	Incongruent	1187	1	Left	Down	y	y
289.53	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
290.27	2	Congruent	Congruent	1194	1	Right	Up	g	g
295.28	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
307.27	2	Incongruent	Incongruent	1242	1	Left	Up	y	y
313.79	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
315.52	2	Incongruent	Incongruent	940	1	Left	Down	y	y
330.53	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
335.53	2	Congruent	Congruent	1126	1	Left	Down	y	y
338.79	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
339.27	2	Incongruent	Incongruent	1002	1	Right	Up	g	g
344.79	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
345.27	2	Incongruent	Incongruent	1157	1	Right	Up	g	g
