onset	duration	trial_type	trial_type_err	response_time	accuracy	target_dir	target_pos	correct_resp	resp
25.818	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
26.301	2	Incongruent	Incongruent	1688	1	Left	Down	y	y
41.31	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
42.559	2	Congruent	Congruent	1026	1	Left	Up	y	y
49.073	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
55.819	2	Incongruent	Incongruent	1255	1	Right	Down	g	g
63.832	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
66.314	2	Incongruent	Incongruent	1217	1	Right	Down	g	g
69.829	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
70.312	2	Incongruent	Incongruent	1722	1	Right	Up	g	g
74.327	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
75.06	2	Congruent	Congruent	895	1	Left	Up	y	y
85.071	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
86.82	2	Congruent	Congruent	766	1	Right	Up	g	g
90.085	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
91.068	2	Incongruent	Incongruent	837	1	Left	Down	y	y
96.082	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
101.06	2	Congruent	Congruent	803	1	Left	Up	y	y
104.83	0.2	NoCue	CueErr	n/a	n/a	n/a	n/a	n/a	n/a
116.82	2	Congruent	TargetErr	0	0	Left	Up	y	n/a
122.34	0.2	NoCue	CueErr	n/a	n/a	n/a	n/a	n/a	n/a
122.82	2	Incongruent	TargetErr	0	0	Right	Up	g	n/a
125.83	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
129.32	2	Incongruent	Incongruent	1214	1	Left	Up	y	y
133.83	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
145.82	2	Congruent	Congruent	772	1	Left	Down	y	y
150.84	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
151.32	2	Congruent	Congruent	555	1	Right	Up	g	g
155.84	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
160.82	2	Incongruent	Incongruent	978	1	Right	Down	g	g
164.83	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
166.56	2	Incongruent	Incongruent	985	1	Right	Up	g	g
169.58	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
170.06	2	Incongruent	Incongruent	1151	1	Left	Up	y	y
173.83	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
177.31	2	Congruent	Congruent	796	1	Left	Down	y	y
185.32	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
186.3	2	Congruent	Congruent	908	1	Right	Down	g	g
192.82	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
194.05	2	Congruent	Congruent	729	1	Right	Down	g	g
197.56	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
198.05	2	Congruent	Congruent	788	1	Right	Up	g	g
213.06	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
215.56	2	Incongruent	Incongruent	1670	1	Left	Up	y	y
218.82	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
219.55	2	Incongruent	Incongruent	995	1	Left	Down	y	y
225.07	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
231.8	2	Congruent	Congruent	829	1	Right	Down	g	g
241.81	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
245.31	2	Incongruent	Incongruent	1201	1	Right	Down	g	g
255.32	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
256.55	2	Incongruent	Incongruent	790	1	Left	Up	y	y
264.56	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
267.05	2	Incongruent	Incongruent	802	1	Right	Up	g	g
270.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
271.79	2	Congruent	Congruent	892	1	Right	Down	g	g
274.81	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
275.29	2	Congruent	Congruent	664	1	Left	Down	y	y
279.31	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
286.04	2	Incongruent	Incongruent	1559	1	Right	Up	g	g
289.55	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
290.29	2	Congruent	Congruent	683	1	Left	Down	y	y
295.3	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
307.29	2	Congruent	Congruent	720	1	Right	Down	g	g
313.81	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
315.54	2	Congruent	Congruent	699	1	Left	Up	y	y
330.55	0.2	SpatialCue	CueErr	n/a	n/a	n/a	Down	n/a	n/a
335.55	2	Incongruent	TargetErr	0	0	Left	Down	y	n/a
338.81	0.2	CenterCue	CueErr	n/a	n/a	n/a	n/a	n/a	n/a
339.29	2	Congruent	TargetErr	0	0	Right	Up	g	n/a
344.81	0.2	NoCue	CueErr	n/a	n/a	n/a	n/a	n/a	n/a
345.29	2	Incongruent	TargetErr	0	0	Left	Down	y	n/a
