onset	duration	trial_type	trial_type_err	response_time	accuracy	target_dir	target_pos	correct_resp	resp
25.804	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
26.287	2	Incongruent	Incongruent	1041	1	Left	Up	y	y
41.296	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
42.546	2	Incongruent	Incongruent	1702	1	Right	Down	g	g
49.059	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
55.806	2	Congruent	Congruent	850	1	Right	Up	g	g
63.819	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
66.301	2	Incongruent	Incongruent	1035	1	Left	Down	y	y
69.816	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
70.299	2	Congruent	Congruent	1021	1	Left	Up	y	y
74.313	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
75.046	2	Congruent	Congruent	882	1	Right	Down	g	g
85.058	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
86.791	2	Congruent	Congruent	760	1	Right	Down	g	g
90.056	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
91.038	2	Congruent	Congruent	802	1	Right	Down	g	g
96.053	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
101.03	2	Incongruent	Incongruent	1038	1	Left	Up	y	y
104.8	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
116.79	2	Congruent	Congruent	991	1	Left	Up	y	y
122.31	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
122.79	2	Incongruent	Incongruent	1106	1	Right	Down	g	g
125.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
129.29	2	Congruent	Congruent	761	1	Right	Up	g	g
133.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
145.79	2	Incongruent	Incongruent	876	1	Left	Down	y	y
150.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
151.29	2	Incongruent	Incongruent	1019	1	Right	Down	g	g
155.81	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
160.79	2	Congruent	Congruent	996	1	Left	Up	y	y
164.8	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
166.53	2	Congruent	Congruent	857	1	Right	Up	g	g
169.55	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
170.03	2	Incongruent	Incongruent	1055	1	Right	Up	g	g
173.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
177.28	2	Incongruent	Incongruent	888	1	Right	Down	g	g
185.29	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
186.27	2	Incongruent	Incongruent	925	1	Left	Up	y	y
192.79	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
194.02	2	Congruent	Congruent	882	1	Left	Down	y	y
197.54	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
198.02	2	Incongruent	Incongruent	1036	1	Right	Up	g	g
213.03	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
215.53	2	Congruent	Congruent	808	1	Left	Down	y	y
218.79	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
219.53	2	Congruent	Congruent	714	1	Right	Down	g	g
225.04	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
231.78	2	Congruent	Congruent	821	1	Left	Up	y	y
241.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
245.29	2	Congruent	Congruent	663	1	Left	Up	y	y
255.31	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
256.54	2	Congruent	Congruent	731	1	Right	Down	g	g
264.55	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
267.04	2	Congruent	Congruent	659	1	Left	Down	y	y
270.8	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
271.78	2	Incongruent	Incongruent	920	1	Left	Down	y	y
274.8	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
275.28	2	Incongruent	Incongruent	1158	1	Right	Up	g	g
279.3	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
286.02	2	Incongruent	Incongruent	1117	1	Left	Down	y	y
289.54	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
290.27	2	Congruent	Congruent	717	1	Right	Up	g	g
295.29	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
307.28	2	Incongruent	Incongruent	1045	1	Left	Up	y	y
313.79	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Down	n/a	n/a
315.53	2	Incongruent	Incongruent	886	1	Left	Down	y	y
330.54	0.2	NoCue	NoCue	n/a	n/a	n/a	n/a	n/a	n/a
335.53	2	Congruent	Congruent	1016	1	Left	Down	y	y
338.8	0.2	SpatialCue	SpatialCue	n/a	n/a	n/a	Up	n/a	n/a
339.28	2	Incongruent	Incongruent	772	1	Right	Up	g	g
344.8	0.2	CenterCue	CenterCue	n/a	n/a	n/a	n/a	n/a	n/a
345.28	2	Incongruent	Incongruent	823	1	Right	Up	g	g
